strain1,strain2,geo_distance,isotype
JU1376,NIC186,8967.69635204784,NIC174
JU1376,JU350,8958.27652399419,NIC174
JU1376,JU351,8958.27652399419,NIC174
JU1376,JU352,8958.27652399419,NIC174
JU1376,JU353,8958.27652399419,NIC174
JU1376,JU354,8958.27652399419,NIC174
JU1376,JU355,8958.27652399419,NIC174
JU1376,JU357,8958.27652399419,NIC174
JU1376,JU358,8958.27652399419,NIC174
JU348,JU1376,8958.27652399419,NIC174
JU349,JU1376,8958.27652399419,NIC174
NIC1072,JU1376,8952.01453035817,NIC174
NIC1089,JU1376,8929.89818532271,NIC174
NIC1090,JU1376,8929.89818532271,NIC174
NIC1088,JU1376,8924.10990815654,NIC174
JU3276,JU1376,8900.10253720733,NIC174
JU3278,JU1376,8897.92169285404,NIC174
JU3279,JU1376,8897.8646009614,NIC174
NIC253,JU1376,8881.77021015163,NIC174
NIC254,JU1376,8881.77021015163,NIC174
JU2591,JU1376,8877.13699089218,NIC174
JU2596,JU1376,8874.81210646685,NIC174
JU2595,JU1376,8874.68601680738,NIC174
JU2594,JU1376,8873.94644440003,NIC174
JU2590,JU1376,8873.897403562,NIC174
JU2894,JU1376,8870.61935663756,NIC174
JU2893,JU1376,8870.60039993856,NIC174
JU2618,JU2597,8806.5430578757,JU2597
JU1376,NIC2103,8777.13749767577,NIC174
JU1376,NIC2112,8777.13749767577,NIC174
JU1376,NIC2096,8737.15937956161,NIC174
JU1376,NIC181,8737.06051107367,NIC174
JU1376,NIC2097,8734.42374992178,NIC174
JU1376,NIC2098,8734.42374992178,NIC174
JU1376,NIC208,8558.71026269611,NIC174
JU1376,NIC209,8558.71026269611,NIC174
JU2905,JU1376,8521.58167019899,NIC174
NIC1100,JU1376,8462.44807408544,NIC174
JU1344,ECA3706,8288.3643284414,JU1344
JU793,JU1344,8288.3643284414,JU1344
JU1345,ECA3706,8288.2605563346,JU1344
JU793,JU1345,8288.2605563346,JU1344
NIC398,NIC1100,8236.91847622927,NIC174
NIC509,JU1376,8113.72372486178,NIC174
NIC510,JU1376,8113.72372486178,NIC174
NIC507,JU1376,8113.70104081318,NIC174
NIC398,JU3278,7964.28625909377,NIC174
NIC398,JU3279,7964.28033849994,NIC174
NIC398,JU3276,7963.17410883871,NIC174
NIC398,NIC208,7806.98113746543,NIC174
NIC398,NIC209,7806.98113746543,NIC174
NIC509,NIC398,7719.65590457758,NIC174
NIC510,NIC398,7719.65590457758,NIC174
NIC507,NIC398,7719.58905343912,NIC174
JU3199,JU2801,7625.79720152158,JU2801
NIC398,MY683,7574.71753855605,NIC174
NIC398,MY646,7574.62031854175,NIC174
NIC398,MY661,7574.62031854175,NIC174
NIC398,MY709,7574.62031854175,NIC174
NIC398,MY2049,7573.49888835327,NIC174
NIC398,MY682,7573.49888835327,NIC174
NIC398,MY699,7573.49888835327,NIC174
NIC398,MY701,7573.49888835327,NIC174
NIC398,MY702,7573.49888835327,NIC174
NIC398,MY727,7573.49888835327,NIC174
NIC398,MY728,7573.49888835327,NIC174
NIC398,MY750,7573.49888835327,NIC174
NIC398,MY751,7573.49888835327,NIC174
NIC398,MY752,7573.49888835327,NIC174
NIC398,MY754,7573.49888835327,NIC174
NIC398,MY755,7573.49888835327,NIC174
NIC398,MY756,7573.49888835327,NIC174
NIC398,MY761,7573.49888835327,NIC174
NIC398,MY765,7573.49888835327,NIC174
NIC398,MY771,7573.49888835327,NIC174
NIC398,MY918,7573.49888835327,NIC174
NIC398,MY945,7573.49888835327,NIC174
NIC398,MY2132,7569.50199532087,NIC174
NIC398,JU2905,7555.43952265922,NIC174
NIC398,NIC1088,7460.08369008625,NIC174
NIC398,NIC1089,7454.64778086933,NIC174
NIC398,NIC1090,7454.64778086933,NIC174
NIC398,JU2556,7449.67124389458,NIC174
NIC398,JU2555,7449.57188826723,NIC174
NIC398,JU835,7429.13219793117,NIC174
NIC398,JU836,7429.13219793117,NIC174
NIC398,JU837,7429.13219793117,NIC174
NIC398,JU838,7429.13219793117,NIC174
NIC398,JU839,7429.13219793117,NIC174
NIC398,JU840,7429.13219793117,NIC174
NIC398,JU841,7429.13219793117,NIC174
NIC398,JU842,7429.13219793117,NIC174
NIC398,JU843,7429.13219793117,NIC174
NIC398,JU844,7429.13219793117,NIC174
NIC398,JU845,7429.13219793117,NIC174
NIC398,JU846,7429.13219793117,NIC174
NIC398,NIC167,7417.65612457879,NIC174
NIC398,NIC182,7417.30108135819,NIC174
QG2849,JU4041,7413.91060423432,QG2849
NIC398,NIC169,7409.14271089024,NIC174
NIC398,NIC170,7407.81807237767,NIC174
NIC398,NIC171,7395.9264659881,NIC174
NIC398,NIC146,7394.18445961818,NIC174
NIC398,NIC173,7393.27419366206,NIC174
NIC398,NIC174,7393.27419366206,NIC174
NIC398,NIC175,7393.27419366206,NIC174
NIC398,NIC180,7393.27419366206,NIC174
NIC398,NIC158,7392.68388431673,NIC174
NIC398,NIC157,7392.09247804969,NIC174
NIC398,NIC179,7391.98162655798,NIC174
NIC398,NIC160,7391.09067216087,NIC174
NIC398,NIC161,7391.09067216087,NIC174
NIC398,NIC155,7389.03039093845,NIC174
NIC398,NIC156,7389.03039093845,NIC174
NIC5,NIC398,7386.96084809497,NIC174
NIC6,NIC398,7386.96084809497,NIC174
NIC398,NIC2200,7386.68674323,NIC174
NIC398,NIC162,7386.58276495804,NIC174
NIC398,NIC153,7386.31147454132,NIC174
NIC398,NIC154,7386.31147454132,NIC174
NIC398,NIC1610,7385.49355226561,NIC174
NIC398,NIC1618,7385.42432392962,NIC174
NIC398,NIC178,7385.05602893702,NIC174
NIC398,NIC149,7383.60870179618,NIC174
NIC398,NIC2198,7381.74365211602,NIC174
NIC398,NIC2199,7381.74365211602,NIC174
NIC398,NIC2195,7381.72616081774,NIC174
NIC398,NIC2196,7381.72616081774,NIC174
NIC398,NIC2197,7381.72616081774,NIC174
NIC398,NIC243,7381.44885058472,NIC174
NIC398,NIC163,7380.82770120454,NIC174
NIC398,NIC151,7377.6402595143,NIC174
NIC398,NIC2182,7375.73093239073,NIC174
NIC398,NIC2184,7375.73093239073,NIC174
NIC398,NIC2189,7375.72581449946,NIC174
NIC398,NIC2190,7375.71704174134,NIC174
NIC398,NIC2191,7375.71704174134,NIC174
NIC398,NIC2192,7375.71704174134,NIC174
NIC398,NIC2193,7375.71704174134,NIC174
NIC398,NIC2194,7375.71704174134,NIC174
NIC398,NIC2093,7373.53467275519,NIC174
NIC398,NIC164,7332.70244798871,NIC174
NIC398,NIC185,7306.68946091583,NIC174
NIC398,NIC2097,7244.43240742151,NIC174
NIC398,NIC2098,7244.43240742151,NIC174
NIC398,NIC2096,7243.37988550172,NIC174
NIC398,NIC181,7225.28316348864,NIC174
NIC398,NIC2103,7224.73888471157,NIC174
NIC398,NIC2112,7224.73888471157,NIC174
NIC398,JU2588,7165.19703013763,NIC174
NIC398,JU2584,7155.67408502622,NIC174
NIC398,JU2766,7142.42763544237,NIC174
NIC398,JU2577,7108.53964391097,NIC174
NIC398,JU2229,7101.52200338191,NIC174
NIC398,JU1789,7098.29100245476,NIC174
NIC398,JU1784,7097.23217761972,NIC174
NIC398,JU1788,7097.23217761972,NIC174
NIC398,JU280,7097.08229773772,NIC174
NIC398,JU296,7097.08229773772,NIC174
NIC398,JU279,7097.05083634408,NIC174
NIC398,JU2863,7090.87380306349,NIC174
NIC398,NIC1072,7090.60576180147,NIC174
NIC498,NIC398,7087.64068124663,NIC174
NIC509,QG106,7085.99490917487,NIC174
NIC510,QG106,7085.99490917487,NIC174
NIC509,QG107,7085.99490917487,NIC174
NIC510,QG107,7085.99490917487,NIC174
NIC509,QG108,7085.99490917487,NIC174
NIC510,QG108,7085.99490917487,NIC174
NIC509,QG109,7085.99490917487,NIC174
NIC510,QG109,7085.99490917487,NIC174
NIC509,QG110,7085.99490917487,NIC174
NIC510,QG110,7085.99490917487,NIC174
QG111,NIC509,7085.99490917487,NIC174
QG112,NIC509,7085.99490917487,NIC174
QG113,NIC509,7085.99490917487,NIC174
QG114,NIC509,7085.99490917487,NIC174
QG115,NIC509,7085.99490917487,NIC174
QG116,NIC509,7085.99490917487,NIC174
QG117,NIC509,7085.99490917487,NIC174
QG118,NIC509,7085.99490917487,NIC174
QG119,NIC509,7085.99490917487,NIC174
QG120,NIC509,7085.99490917487,NIC174
QG121,NIC509,7085.99490917487,NIC174
QG111,NIC510,7085.99490917487,NIC174
QG112,NIC510,7085.99490917487,NIC174
QG113,NIC510,7085.99490917487,NIC174
QG114,NIC510,7085.99490917487,NIC174
QG115,NIC510,7085.99490917487,NIC174
QG116,NIC510,7085.99490917487,NIC174
QG117,NIC510,7085.99490917487,NIC174
QG118,NIC510,7085.99490917487,NIC174
QG119,NIC510,7085.99490917487,NIC174
QG120,NIC510,7085.99490917487,NIC174
QG121,NIC510,7085.99490917487,NIC174
NIC507,QG106,7085.98995808042,NIC174
NIC507,QG107,7085.98995808042,NIC174
NIC507,QG108,7085.98995808042,NIC174
NIC507,QG109,7085.98995808042,NIC174
NIC507,QG110,7085.98995808042,NIC174
QG111,NIC507,7085.98995808042,NIC174
QG112,NIC507,7085.98995808042,NIC174
QG113,NIC507,7085.98995808042,NIC174
QG114,NIC507,7085.98995808042,NIC174
QG115,NIC507,7085.98995808042,NIC174
QG116,NIC507,7085.98995808042,NIC174
QG117,NIC507,7085.98995808042,NIC174
QG118,NIC507,7085.98995808042,NIC174
QG119,NIC507,7085.98995808042,NIC174
QG120,NIC507,7085.98995808042,NIC174
QG121,NIC507,7085.98995808042,NIC174
NIC398,JU2590,7085.60488553197,NIC174
NIC398,JU2594,7085.13696400462,NIC174
NIC398,JU2591,7084.85878601827,NIC174
NIC398,JU2595,7084.4569408459,NIC174
NIC398,JU2596,7084.36247785885,NIC174
NIC398,JU1254,7083.71755735087,NIC174
NIC398,JU3784,7083.61778614512,NIC174
NIC398,JU1260,7083.17059541547,NIC174
NIC398,JU372,7082.9998824266,NIC174
NIC398,JU373,7082.9998824266,NIC174
NIC398,JU374,7082.9998824266,NIC174
NIC398,JU375,7082.9998824266,NIC174
NIC398,JU377,7082.9998824266,NIC174
NIC398,JU378,7082.9998824266,NIC174
NIC398,JU379,7082.9998824266,NIC174
NIC398,JU380,7082.9998824266,NIC174
NIC398,JU381,7082.9998824266,NIC174
NIC398,JU382,7082.9998824266,NIC174
NIC398,JU383,7082.9998824266,NIC174
NIC398,JU1258,7082.99049698534,NIC174
NIC398,JU1259,7082.99049698534,NIC174
NIC398,JU1261,7082.9749929484,NIC174
NIC398,JU1262,7082.9749929484,NIC174
NIC398,JU1263,7082.9749929484,NIC174
NIC398,JU1264,7082.9749929484,NIC174
NIC398,JU2105,7082.77968360071,NIC174
NIC398,JU2531,7082.7628473349,NIC174
NIC398,JU1562,7078.48105990054,NIC174
NIC398,JU1767,7078.48105990054,NIC174
NIC398,JU1987,7077.9944366263,NIC174
NIC398,JU1992,7077.9944366263,NIC174
NIC398,JU1993,7077.9944366263,NIC174
NIC398,JU1994,7077.9944366263,NIC174
NIC398,JU1995,7077.9944366263,NIC174
NIC398,JU1996,7077.9944366263,NIC174
NIC398,JU1997,7077.9944366263,NIC174
NIC398,JU1998,7077.9944366263,NIC174
NIC398,JU1999,7077.9944366263,NIC174
NIC398,JU2004,7077.9944366263,NIC174
NIC398,JU2032,7077.9944366263,NIC174
NIC398,JU2101,7077.9944366263,NIC174
NIC398,JU2103,7077.9944366263,NIC174
NIC398,JU1529,7077.9944366263,NIC174
NIC398,JU1533,7077.9944366263,NIC174
NIC398,JU1542,7077.9944366263,NIC174
NIC398,JU1551,7077.9944366263,NIC174
NIC398,JU1556,7077.9944366263,NIC174
NIC398,JU1560,7077.9944366263,NIC174
NIC398,JU1561,7077.9944366263,NIC174
NIC398,JU2164,7077.9944366263,NIC174
NIC398,JU2206,7077.9944366263,NIC174
NIC398,JU2208,7077.9944366263,NIC174
NIC398,JU2217,7077.9944366263,NIC174
NIC398,JU2218,7077.9944366263,NIC174
NIC398,JU2219,7077.9944366263,NIC174
NIC398,JU2220,7077.9944366263,NIC174
NIC398,JU2223,7077.9944366263,NIC174
NIC398,JU2225,7077.9944366263,NIC174
NIC398,JU2226,7077.9944366263,NIC174
NIC398,JU2227,7077.9944366263,NIC174
NIC398,JU2228,7077.9944366263,NIC174
NIC398,JU2233,7077.9944366263,NIC174
NIC398,JU2247,7077.9944366263,NIC174
NIC398,JU2248,7077.9944366263,NIC174
NIC398,JU2252,7077.9944366263,NIC174
NIC398,JU2256,7077.9944366263,NIC174
NIC398,JU2562,7077.9944366263,NIC174
NIC398,JU2563,7077.9944366263,NIC174
NIC398,JU2567,7077.9944366263,NIC174
NIC398,JU2626,7077.9944366263,NIC174
NIC398,JU2779,7077.9944366263,NIC174
NIC398,JU1467,7075.37650541222,NIC174
NIC398,JU1468,7075.37650541222,NIC174
NIC398,JU1469,7075.37650541222,NIC174
NIC398,JU1470,7075.37650541222,NIC174
NIC398,JU1471,7075.37650541222,NIC174
NIC398,JU1472,7075.37650541222,NIC174
NIC398,JU1473,7075.37650541222,NIC174
NIC398,JU1474,7075.37650541222,NIC174
NIC398,NIC186,7058.66336617641,NIC174
NIC398,JU2221,7055.37225745887,NIC174
NIC398,JU2222,7055.37225745887,NIC174
NIC398,JU2224,7055.37225745887,NIC174
NIC398,JU350,7052.66279562674,NIC174
NIC398,JU351,7052.66279562674,NIC174
NIC398,JU352,7052.66279562674,NIC174
NIC398,JU353,7052.66279562674,NIC174
NIC398,JU354,7052.66279562674,NIC174
NIC398,JU355,7052.66279562674,NIC174
NIC398,JU357,7052.66279562674,NIC174
NIC398,JU358,7052.66279562674,NIC174
NIC398,JU348,7052.66279562674,NIC174
NIC398,JU349,7052.66279562674,NIC174
NIC398,JU441,7037.7720739796,NIC174
NIC398,NIC253,7033.31630514352,NIC174
NIC398,NIC254,7033.31630514352,NIC174
NIC1100,QG106,7020.65389647141,NIC174
NIC1100,QG107,7020.65389647141,NIC174
NIC1100,QG108,7020.65389647141,NIC174
NIC1100,QG109,7020.65389647141,NIC174
NIC1100,QG110,7020.65389647141,NIC174
QG111,NIC1100,7020.65389647141,NIC174
QG112,NIC1100,7020.65389647141,NIC174
QG113,NIC1100,7020.65389647141,NIC174
QG114,NIC1100,7020.65389647141,NIC174
QG115,NIC1100,7020.65389647141,NIC174
QG116,NIC1100,7020.65389647141,NIC174
QG117,NIC1100,7020.65389647141,NIC174
QG118,NIC1100,7020.65389647141,NIC174
QG119,NIC1100,7020.65389647141,NIC174
QG120,NIC1100,7020.65389647141,NIC174
QG121,NIC1100,7020.65389647141,NIC174
NIC398,JU439,7014.77500049287,NIC174
NIC398,JU1776,6942.38765723392,NIC174
NIC398,JU1775,6942.37379997565,NIC174
NIC398,JU403,6941.99033621533,NIC174
NIC398,JU404,6941.99033621533,NIC174
NIC398,JU405,6941.99033621533,NIC174
JU2783,JU1376,6913.08785694263,NIC174
NIC398,JU2144,6906.43722201021,NIC174
NIC398,JU1038,6906.43722201021,NIC174
NIC398,JU1041,6906.43722201021,NIC174
NIC398,JU1042,6906.43722201021,NIC174
NIC398,JU1043,6906.43722201021,NIC174
NIC398,JU1044,6906.43722201021,NIC174
NIC398,JU1045,6906.43722201021,NIC174
NIC398,JU1046,6906.43722201021,NIC174
NIC398,JU1047,6906.43722201021,NIC174
NIC398,JU1048,6906.43722201021,NIC174
NIC398,JU1049,6906.43722201021,NIC174
NIC398,JU1205,6906.43722201021,NIC174
NIC398,JU1496,6906.43722201021,NIC174
NIC398,JU1497,6906.43722201021,NIC174
NIC398,JU1498,6906.43722201021,NIC174
NIC398,JU1499,6906.43722201021,NIC174
NIC398,JU1500,6906.43722201021,NIC174
NIC398,JU1509,6906.43722201021,NIC174
NIC398,JU1791,6906.43722201021,NIC174
NIC398,JU2145,6906.43722201021,NIC174
NIC398,JU2579,6906.43722201021,NIC174
NIC398,JU2580,6906.43722201021,NIC174
NIC398,JU2582,6906.43722201021,NIC174
NIC398,JU2583,6906.43722201021,NIC174
NIC398,JU2754,6906.43722201021,NIC174
NIC398,JU2793,6906.43722201021,NIC174
NIC398,JU2823,6906.43722201021,NIC174
NIC398,JU2824,6906.43722201021,NIC174
NIC398,JU757,6906.43722201021,NIC174
NIC398,JU2142,6905.79541861613,NIC174
NIC398,JU2143,6905.66149988539,NIC174
JU2773,JU1376,6866.27830185358,NIC174
NIC398,JU2786,6828.31665274299,NIC174
NIC398,JU2792,6828.31665274299,NIC174
NIC398,NIC1047,6799.22771418114,NIC174
NIC398,NIC1048,6799.22771418114,NIC174
JU3416,JU3204,6795.82572712336,JU3416
QG106,NIC208,6771.70938146591,NIC174
QG107,NIC208,6771.70938146591,NIC174
QG108,NIC208,6771.70938146591,NIC174
QG109,NIC208,6771.70938146591,NIC174
QG110,NIC208,6771.70938146591,NIC174
QG111,NIC208,6771.70938146591,NIC174
QG112,NIC208,6771.70938146591,NIC174
QG113,NIC208,6771.70938146591,NIC174
QG114,NIC208,6771.70938146591,NIC174
QG115,NIC208,6771.70938146591,NIC174
QG116,NIC208,6771.70938146591,NIC174
QG117,NIC208,6771.70938146591,NIC174
QG118,NIC208,6771.70938146591,NIC174
QG119,NIC208,6771.70938146591,NIC174
QG120,NIC208,6771.70938146591,NIC174
QG121,NIC208,6771.70938146591,NIC174
QG106,NIC209,6771.70938146591,NIC174
QG107,NIC209,6771.70938146591,NIC174
QG108,NIC209,6771.70938146591,NIC174
QG109,NIC209,6771.70938146591,NIC174
QG110,NIC209,6771.70938146591,NIC174
QG111,NIC209,6771.70938146591,NIC174
QG112,NIC209,6771.70938146591,NIC174
QG113,NIC209,6771.70938146591,NIC174
QG114,NIC209,6771.70938146591,NIC174
QG115,NIC209,6771.70938146591,NIC174
QG116,NIC209,6771.70938146591,NIC174
QG117,NIC209,6771.70938146591,NIC174
QG118,NIC209,6771.70938146591,NIC174
QG119,NIC209,6771.70938146591,NIC174
QG120,NIC209,6771.70938146591,NIC174
QG121,NIC209,6771.70938146591,NIC174
NIC398,JU2894,6764.74236065276,NIC174
NIC398,JU2893,6764.22042762171,NIC174
JU2905,QG106,6707.28553763606,NIC174
JU2905,QG107,6707.28553763606,NIC174
JU2905,QG108,6707.28553763606,NIC174
JU2905,QG109,6707.28553763606,NIC174
JU2905,QG110,6707.28553763606,NIC174
QG111,JU2905,6707.28553763606,NIC174
QG112,JU2905,6707.28553763606,NIC174
QG113,JU2905,6707.28553763606,NIC174
QG114,JU2905,6707.28553763606,NIC174
QG115,JU2905,6707.28553763606,NIC174
QG116,JU2905,6707.28553763606,NIC174
QG117,JU2905,6707.28553763606,NIC174
QG118,JU2905,6707.28553763606,NIC174
QG119,JU2905,6707.28553763606,NIC174
QG120,JU2905,6707.28553763606,NIC174
QG121,JU2905,6707.28553763606,NIC174
NIC398,JU794,6685.78897088739,NIC174
NIC398,JU795,6685.78897088739,NIC174
NIC398,JU796,6685.78897088739,NIC174
NIC398,JU797,6685.78897088739,NIC174
NIC398,JU516,6684.60011564344,NIC174
JU3279,QG106,6580.53890125674,NIC174
JU3279,QG107,6580.53890125674,NIC174
JU3279,QG108,6580.53890125674,NIC174
JU3279,QG109,6580.53890125674,NIC174
JU3279,QG110,6580.53890125674,NIC174
QG111,JU3279,6580.53890125674,NIC174
QG112,JU3279,6580.53890125674,NIC174
QG113,JU3279,6580.53890125674,NIC174
QG114,JU3279,6580.53890125674,NIC174
QG115,JU3279,6580.53890125674,NIC174
QG116,JU3279,6580.53890125674,NIC174
QG117,JU3279,6580.53890125674,NIC174
QG118,JU3279,6580.53890125674,NIC174
QG119,JU3279,6580.53890125674,NIC174
QG120,JU3279,6580.53890125674,NIC174
QG121,JU3279,6580.53890125674,NIC174
JU3278,QG106,6580.4991058759,NIC174
JU3278,QG107,6580.4991058759,NIC174
JU3278,QG108,6580.4991058759,NIC174
JU3278,QG109,6580.4991058759,NIC174
JU3278,QG110,6580.4991058759,NIC174
QG111,JU3278,6580.4991058759,NIC174
QG112,JU3278,6580.4991058759,NIC174
QG113,JU3278,6580.4991058759,NIC174
QG114,JU3278,6580.4991058759,NIC174
QG115,JU3278,6580.4991058759,NIC174
QG116,JU3278,6580.4991058759,NIC174
QG117,JU3278,6580.4991058759,NIC174
QG118,JU3278,6580.4991058759,NIC174
QG119,JU3278,6580.4991058759,NIC174
QG120,JU3278,6580.4991058759,NIC174
QG121,JU3278,6580.4991058759,NIC174
JU3276,QG106,6578.39957137042,NIC174
JU3276,QG107,6578.39957137042,NIC174
JU3276,QG108,6578.39957137042,NIC174
JU3276,QG109,6578.39957137042,NIC174
JU3276,QG110,6578.39957137042,NIC174
QG111,JU3276,6578.39957137042,NIC174
QG112,JU3276,6578.39957137042,NIC174
QG113,JU3276,6578.39957137042,NIC174
QG114,JU3276,6578.39957137042,NIC174
QG115,JU3276,6578.39957137042,NIC174
QG116,JU3276,6578.39957137042,NIC174
QG117,JU3276,6578.39957137042,NIC174
QG118,JU3276,6578.39957137042,NIC174
QG119,JU3276,6578.39957137042,NIC174
QG120,JU3276,6578.39957137042,NIC174
QG121,JU3276,6578.39957137042,NIC174
QG106,NIC2097,6431.86774595502,NIC174
QG107,NIC2097,6431.86774595502,NIC174
QG108,NIC2097,6431.86774595502,NIC174
QG109,NIC2097,6431.86774595502,NIC174
QG110,NIC2097,6431.86774595502,NIC174
QG111,NIC2097,6431.86774595502,NIC174
QG112,NIC2097,6431.86774595502,NIC174
QG113,NIC2097,6431.86774595502,NIC174
QG114,NIC2097,6431.86774595502,NIC174
QG115,NIC2097,6431.86774595502,NIC174
QG116,NIC2097,6431.86774595502,NIC174
QG117,NIC2097,6431.86774595502,NIC174
QG118,NIC2097,6431.86774595502,NIC174
QG119,NIC2097,6431.86774595502,NIC174
QG120,NIC2097,6431.86774595502,NIC174
QG121,NIC2097,6431.86774595502,NIC174
QG106,NIC2098,6431.86774595502,NIC174
QG107,NIC2098,6431.86774595502,NIC174
QG108,NIC2098,6431.86774595502,NIC174
QG109,NIC2098,6431.86774595502,NIC174
QG110,NIC2098,6431.86774595502,NIC174
QG111,NIC2098,6431.86774595502,NIC174
QG112,NIC2098,6431.86774595502,NIC174
QG113,NIC2098,6431.86774595502,NIC174
QG114,NIC2098,6431.86774595502,NIC174
QG115,NIC2098,6431.86774595502,NIC174
QG116,NIC2098,6431.86774595502,NIC174
QG117,NIC2098,6431.86774595502,NIC174
QG118,NIC2098,6431.86774595502,NIC174
QG119,NIC2098,6431.86774595502,NIC174
QG120,NIC2098,6431.86774595502,NIC174
QG121,NIC2098,6431.86774595502,NIC174
QG106,NIC2096,6429.31912962956,NIC174
QG107,NIC2096,6429.31912962956,NIC174
QG108,NIC2096,6429.31912962956,NIC174
QG109,NIC2096,6429.31912962956,NIC174
QG110,NIC2096,6429.31912962956,NIC174
QG111,NIC2096,6429.31912962956,NIC174
QG112,NIC2096,6429.31912962956,NIC174
QG113,NIC2096,6429.31912962956,NIC174
QG114,NIC2096,6429.31912962956,NIC174
QG115,NIC2096,6429.31912962956,NIC174
QG116,NIC2096,6429.31912962956,NIC174
QG117,NIC2096,6429.31912962956,NIC174
QG118,NIC2096,6429.31912962956,NIC174
QG119,NIC2096,6429.31912962956,NIC174
QG120,NIC2096,6429.31912962956,NIC174
QG121,NIC2096,6429.31912962956,NIC174
QG106,NIC181,6423.48794519489,NIC174
QG107,NIC181,6423.48794519489,NIC174
QG108,NIC181,6423.48794519489,NIC174
QG109,NIC181,6423.48794519489,NIC174
QG110,NIC181,6423.48794519489,NIC174
QG111,NIC181,6423.48794519489,NIC174
QG112,NIC181,6423.48794519489,NIC174
QG113,NIC181,6423.48794519489,NIC174
QG114,NIC181,6423.48794519489,NIC174
QG115,NIC181,6423.48794519489,NIC174
QG116,NIC181,6423.48794519489,NIC174
QG117,NIC181,6423.48794519489,NIC174
QG118,NIC181,6423.48794519489,NIC174
QG119,NIC181,6423.48794519489,NIC174
QG120,NIC181,6423.48794519489,NIC174
QG121,NIC181,6423.48794519489,NIC174
QG106,NIC2103,6390.99623788238,NIC174
QG107,NIC2103,6390.99623788238,NIC174
QG108,NIC2103,6390.99623788238,NIC174
QG109,NIC2103,6390.99623788238,NIC174
QG110,NIC2103,6390.99623788238,NIC174
QG111,NIC2103,6390.99623788238,NIC174
QG112,NIC2103,6390.99623788238,NIC174
QG113,NIC2103,6390.99623788238,NIC174
QG114,NIC2103,6390.99623788238,NIC174
QG115,NIC2103,6390.99623788238,NIC174
QG116,NIC2103,6390.99623788238,NIC174
QG117,NIC2103,6390.99623788238,NIC174
QG118,NIC2103,6390.99623788238,NIC174
QG119,NIC2103,6390.99623788238,NIC174
QG120,NIC2103,6390.99623788238,NIC174
QG121,NIC2103,6390.99623788238,NIC174
QG106,NIC2112,6390.99623788238,NIC174
QG107,NIC2112,6390.99623788238,NIC174
QG108,NIC2112,6390.99623788238,NIC174
QG109,NIC2112,6390.99623788238,NIC174
QG110,NIC2112,6390.99623788238,NIC174
QG111,NIC2112,6390.99623788238,NIC174
QG112,NIC2112,6390.99623788238,NIC174
QG113,NIC2112,6390.99623788238,NIC174
QG114,NIC2112,6390.99623788238,NIC174
QG115,NIC2112,6390.99623788238,NIC174
QG116,NIC2112,6390.99623788238,NIC174
QG117,NIC2112,6390.99623788238,NIC174
QG118,NIC2112,6390.99623788238,NIC174
QG119,NIC2112,6390.99623788238,NIC174
QG120,NIC2112,6390.99623788238,NIC174
QG121,NIC2112,6390.99623788238,NIC174
NIC1088,QG106,6357.08215837971,NIC174
NIC1088,QG107,6357.08215837971,NIC174
NIC1088,QG108,6357.08215837971,NIC174
NIC1088,QG109,6357.08215837971,NIC174
NIC1088,QG110,6357.08215837971,NIC174
QG111,NIC1088,6357.08215837971,NIC174
QG112,NIC1088,6357.08215837971,NIC174
QG113,NIC1088,6357.08215837971,NIC174
QG114,NIC1088,6357.08215837971,NIC174
QG115,NIC1088,6357.08215837971,NIC174
QG116,NIC1088,6357.08215837971,NIC174
QG117,NIC1088,6357.08215837971,NIC174
QG118,NIC1088,6357.08215837971,NIC174
QG119,NIC1088,6357.08215837971,NIC174
QG120,NIC1088,6357.08215837971,NIC174
QG121,NIC1088,6357.08215837971,NIC174
NIC1089,QG106,6350.53748968152,NIC174
