species	species_id_method	strain	isotype	previous_names	source_lab	latitude	longitude	landscape	locality_description	substrate	substrate_comments	ambient_temp	ambient_humidity	associated_organism	sampled_by	isolated_by	set	issues	issue_notes	isotype_ref_strain	wgs_seq
Caenorhabditis briggsae	18S	QG4132	QG4132	S-5439.5	QG	-21.17034722	148.5080417	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	M. Rockman	C. Buchanan	D	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	18S	QG4133	QG4131	S-5439.6	QG	-21.17034722	148.5080417	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	M. Rockman	C. Buchanan	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	18S	QG4206	QG4208	S-5609.1	QG	-21.1695006	148.5079426	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	E. Andersen	C. Buchanan	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	18S	QG4207	QG4208	S-5609.2	QG	-21.1695006	148.5079426	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	E. Andersen	C. Buchanan	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	18S	QG4208	QG4208	S-5609.3	QG	-21.1695006	148.5079426	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	E. Andersen	C. Buchanan	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	18S	QG4209	QG4095	S-5609.4	QG	-21.1695006	148.5079426	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	E. Andersen	C. Buchanan	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	18S	QG4210	QG4208	S-5609.5	QG	-21.1695006	148.5079426	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	E. Andersen	C. Buchanan	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	18S	QG4211	QG4095	S-5609.6	QG	-21.1695006	148.5079426	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	E. Andersen	C. Buchanan	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	18S	QG4212	QG4097	S-5612.1	QG	-21.1686322	148.5064053	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	E. Andersen	C. Buchanan	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	18S	QG4213	QG4097	S-5612.2	QG	-21.1686322	148.5064053	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	E. Andersen	C. Buchanan	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4214	QG4214	S-5615.4	QG	-21.1448256	148.4984929	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	E. Andersen	C. Buchanan	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	18S, test cross	QG4225	QG4225	S-5437.2a	QG	-21.14559444	148.4993528	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	M. Rockman	C. Buchanan	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4231	QG4225	S-5437.2b	QG	-21.14559444	148.4993528	Forest	Eungella	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	M. Rockman	C. Buchanan	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4232	QG4232	S-5415.5	QG	-21.16862222	148.5080167	Forest	Eungella	Fungus	NA	NA	NA	NA	M. Rockman	C. Buchanan	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4233	QG4233	S-5415.6	QG	-21.16862222	148.5080167	Forest	Eungella	Fungus	NA	NA	NA	NA	M. Rockman	C. Buchanan	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4630	QG5348	C-0850I	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4637	QG4742	C-0606A	QG	6.9213	158.2637	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Clinostigma ponapensis - Kotop	29.2	NA	NA	T. Nguyen, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4647	QG4647	C-0232D	QG	6.9073	158.1815	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Clinostigma ponapensis - Kotop	25.9	NA	NA	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4648	QG4648	C-0162F	QG	6.9209	158.2632	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Fagraea berteroana - Pwuhr	27.1	NA	NA	T. Nguyen, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4661	QG5525	C-0377E	QG	6.9031	158.1706	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	28.6	NA	NA	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4681	QG5612	C-0504A	QG	6.9578	158.2086	Botanical_garden_or_zoo	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Averrhoa carambola - Ansu	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4682	QG4718	C-0089J	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4683	QG4683	C-0136J	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4698	QG5507	C-0473J	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4700	QG4701	C-0119C	QG	6.9196	158.2712	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Breadfruit	29.2	NA	NA	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4701	QG4701	C-0216E	QG	6.9195	158.2712	Forest	Pohnpei, Federated States of Micronesia	Rotting_flower	Banana	29.6	NA	NA	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4706	QG4706	C-0121H	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4715	QG5474	C-0175E	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4718	QG4718	C-0093C	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4733	QG5348	C-0850J	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4742	QG4742	C-0606B	QG	6.9213	158.2637	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Clinostigma ponapensis - Kotop	29.2	NA	NA	T. Nguyen, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4790	QG4718	C-0475I	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4805	QG4805	C-0042B	QG	6.8578	158.2183	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Clinostigma ponapensis - Kotop	24.2	NA	NA	T. Nguyen, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4838	QG4847	C-0154A	QG	6.9204	158.2633	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Clinostigma ponapensis - Kotop	26.5	NA	NA	T. Nguyen, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4847	QG4847	C-0154F	QG	6.9204	158.2633	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Clinostigma ponapensis - Kotop	26.5	NA	NA	T. Nguyen, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4876	QG4742	C-0606C	QG	6.9213	158.2637	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Clinostigma ponapensis - Kotop	29.2	NA	NA	T. Nguyen, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4880	QG4742	C-0606E	QG	6.9213	158.2637	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Clinostigma ponapensis - Kotop	29.2	NA	NA	T. Nguyen, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4896	QG4742	C-0606D	QG	6.9213	158.2637	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Clinostigma ponapensis - Kotop	29.2	NA	NA	T. Nguyen, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4924	QG5348	C-0050E	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4944	QG4701	C-0119F	QG	6.9196	158.2712	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Breadfruit	29.2	NA	NA	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4947	QG4701	C-0119A	QG	6.9196	158.2712	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Breadfruit	29.2	NA	NA	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4952	QG4706	C-0121G	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4953	QG4706	C-0121E	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4954	QG4966	C-0119B	QG	6.9196	158.2712	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Breadfruit	29.2	NA	NA	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4956	QG4706	C-0121F	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4966	QG4966	C-0119D	QG	6.9196	158.2712	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Breadfruit	29.2	NA	NA	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG4968	QG4706	C-0121I	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG4996	QG4718	C-0089K	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5008	QG5507	C-0138E	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5094	QG4683	C-0136B	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5103	QG5474	C-0175C	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5149	QG4647	C-0232C	QG	6.9073	158.1815	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Clinostigma ponapensis - Kotop	25.9	NA	NA	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5150	QG5633	C-0152B	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5153	QG5633	C-0152J	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5166	QG4683	C-0850D	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5169	QG5348	C-0850C	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5170	QG5348	C-0846A	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5179	QG4683	C-0850B	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5180	QG5348	C-0846H	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5187	QG5612	C-0504C	QG	6.9578	158.2086	Botanical_garden_or_zoo	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Averrhoa carambola - Ansu	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5197	QG5348	C-0846G	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5198	QG5348	C-0846J	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5205	QG4683	C-0852D	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5277	QG4718	C-0093A	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5284	QG4718	C-0093J	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5286	QG4718	C-0093D	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5290	QG4718	C-0089L	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5295	QG5507	C-0093G	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5300	QG4706	C-0121A	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5314	QG4718	C-0089I	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5348	QG5348	C-0850G	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG5351	QG4706	C-0121C	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5369	QG4683	C-0386C	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5406	QG5406	C-0250J	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG547	QG547	NA	QG	40.783	-73.985	Urban_garden	Riverside Park, Manhattan. Coordinates are very approximate.	Bait	Tomato	NA	NA	NA	A. Chang	A. Chang	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG5471	QG5474	C-0175F	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5474	QG5474	C-0175G	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG5485	QG5603	C-0361C	QG	6.9661	158.1916	Forest	Pohnpei, Federated States of Micronesia	Rotting_flower	Hibiscus	28.2	NA	NA	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5488	QG5488	C-0377C	QG	6.9031	158.1706	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	28.6	NA	NA	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross, ITS2, 18S	QG550	QG550	NA	QG	26.4758	127.834	NA	Okinawa, Japan. Different site from QG548. Coordinates are only to OIST Seaside House.	Rotting_flower	Alpinia	NA	NA	NA	T. Kaur	T. Kaur	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG5506	QG4718	C-0475C	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	test cross	QG5507	QG5507	C-0473D	QG	6.9666	158.1907	Forest	Pohnpei, Federated States of Micronesia	Rotting_nut/pod/seed/fruit	Ficus tinctoria - Nihn	NA	NA	NA	S. Tintori, H. Yomai	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	test cross	QG5512	QG5603	C-0361E	QG	6.9661	158.1916	Forest	Pohnpei, Federated States of Micronesia	Rotting_flower	Hibiscus	28.2	NA	NA	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	S. Tintori, T. Nguyen, H. Yomai, M. Rockman	NA	FALSE	NA	FALSE	TRUE
