isotype	Sublineage	Lineage	lat	long	geo	geo_color	abslat	subpop	adm_color	lineage_color	sublineage_color
QG3927	TS2	Tropical	13.233413	-59.587901	Caribbean	#FFD92F	13.233413	Admixed	gray80	#ff0000	#ff77ab
QG3932	TS2	Tropical	13.225206	-59.588132	Caribbean	#FFD92F	13.225206	Admixed	gray80	#ff0000	#ff77ab
QG3933	TS2	Tropical	13.225497	-59.588268	Caribbean	#FFD92F	13.225497	Admixed	gray80	#ff0000	#ff77ab
QG4070	TS2	Tropical	-21.1176781	148.5160414	Australia	#FC8D62	21.1176781	Admixed	gray80	#ff0000	#ff77ab
QG4648	TS2	Tropical	6.9209	158.2632	Pacific	#611EA1	6.9209	Admixed	gray80	#ff0000	#ff77ab
QG4683	TS2	Tropical	6.9666	158.1907	Pacific	#611EA1	6.9666	Admixed	gray80	#ff0000	#ff77ab
QG4706	TS2	Tropical	6.9666	158.1907	Pacific	#611EA1	6.9666	Admixed	gray80	#ff0000	#ff77ab
QG4718	TS2	Tropical	6.9666	158.1907	Pacific	#611EA1	6.9666	Admixed	gray80	#ff0000	#ff77ab
QG4742	TS2	Tropical	6.9213	158.2637	Pacific	#611EA1	6.9213	Admixed	gray80	#ff0000	#ff77ab
QG4847	TS2	Tropical	6.9204	158.2633	Pacific	#611EA1	6.9204	Admixed	gray80	#ff0000	#ff77ab
QG4966	TS2	Tropical	6.9196	158.2712	Pacific	#611EA1	6.9196	Admixed	gray80	#ff0000	#ff77ab
QG5348	TS2	Tropical	6.9666	158.1907	Pacific	#611EA1	6.9666	Admixed	gray80	#ff0000	#ff77ab
QG5406	TS2	Tropical	6.9666	158.1907	Pacific	#611EA1	6.9666	Admixed	gray80	#ff0000	#ff77ab
QG5488	TS2	Tropical	6.9031	158.1706	Pacific	#611EA1	6.9031	Admixed	gray80	#ff0000	#ff77ab
QG550	TS2	Tropical	26.4758	127.834	Pacific	#611EA1	26.4758	Admixed	gray80	#ff0000	#ff77ab
QG5507	TS2	Tropical	6.9666	158.1907	Pacific	#611EA1	6.9666	Admixed	gray80	#ff0000	#ff77ab
QG5525	TS2	Tropical	6.9031	158.1706	Pacific	#611EA1	6.9031	Admixed	gray80	#ff0000	#ff77ab
QG5611	TS2	Tropical	6.9578	158.2086	Pacific	#611EA1	6.9578	Admixed	gray80	#ff0000	#ff77ab
QG5612	TS2	Tropical	6.9578	158.2086	Pacific	#611EA1	6.9578	Admixed	gray80	#ff0000	#ff77ab
QG5633	TS2	Tropical	6.9666	158.1907	Pacific	#611EA1	6.9666	Admixed	gray80	#ff0000	#ff77ab
QG927	TS2	Tropical	9.170850606	-79.8428988	Central America	#8DA0CB	9.170850606	Admixed	gray80	#ff0000	#ff77ab
QX1410	TS2	Tropical	13.821844	-61.049778	Caribbean	#FFD92F	13.821844	U	#5F0158	#ff0000	#ff77ab
QX1795	TS2	Tropical	20.9818	-156.5463	Hawaii	#66C2A5	20.9818	Admixed	gray80	#ff0000	#ff77ab
QX1796	TS2	Tropical	20.8795	-156.1965	Hawaii	#66C2A5	20.8795	T	#F479FF	#ff0000	#ff77ab
QX1800	TS2	Tropical	20.8715	-156.1694	Hawaii	#66C2A5	20.8715	Admixed	gray80	#ff0000	#ff77ab
QX1801	TS2	Tropical	20.8189	-156.0904	Hawaii	#66C2A5	20.8189	Admixed	gray80	#ff0000	#ff77ab
QX1802	TS2	Tropical	20.6299	-156.3948	Hawaii	#66C2A5	20.6299	T	#F479FF	#ff0000	#ff77ab
QX1803	TS2	Tropical	20.72027	-156.44406	Hawaii	#66C2A5	20.72027	T	#F479FF	#ff0000	#ff77ab
QX1804	TS2	Tropical	20.7894	-156.0043	Hawaii	#66C2A5	20.7894	T	#F479FF	#ff0000	#ff77ab
TT3408	TS2	Tropical	18.9082	72.8057	Asia	#399EB8	18.9082	L	#05DEA2	#ff0000	#ff77ab
TT3411	TS2	Tropical	18.90627	72.80395	Asia	#399EB8	18.90627	L	#05DEA2	#ff0000	#ff77ab
VSL2201	TS2	Tropical	12.3807	75.8947	Asia	#399EB8	12.3807	Admixed	gray80	#ff0000	#ff77ab
VSL2210	TS2	Tropical	12.36923	75.90115	Asia	#399EB8	12.36923	Admixed	gray80	#ff0000	#ff77ab
VSL2212	TS2	Tropical	12.3829	75.9013	Asia	#399EB8	12.3829	Admixed	gray80	#ff0000	#ff77ab
VSL2213	TS2	Tropical	12.383	75.903	Asia	#399EB8	12.383	A	#4B0401	#ff0000	#ff77ab
VSL2215	TS2	Tropical	12.3799	75.8974	Asia	#399EB8	12.3799	A	#4B0401	#ff0000	#ff77ab
VSL2216	TS2	Tropical	NA	NA	Asia	#399EB8	NA	A	#4B0401	#ff0000	#ff77ab
VSL2219	TS2	Tropical	NA	NA	Asia	#399EB8	NA	T	#F479FF	#ff0000	#ff77ab
VT847	TS2	Tropical	19.9	-155.6	Hawaii	#66C2A5	19.9	Admixed	gray80	#ff0000	#ff77ab
XZ1204	TS2	Tropical	-23.571	-46.647	South America	#E78AC3	23.571	Admixed	gray80	#ff0000	#ff77ab
XZ1205	TS2	Tropical	-23.852	-46.4172	South America	#E78AC3	23.852	I	#77C002	#ff0000	#ff77ab
XZ1206	TS2	Tropical	-23.852	-46.4172	South America	#E78AC3	23.852	I	#77C002	#ff0000	#ff77ab
XZ1207	TS2	Tropical	-23.892	-46.3326	South America	#E78AC3	23.892	Admixed	gray80	#ff0000	#ff77ab
XZ1210	TS2	Tropical	-23.571	-46.647	South America	#E78AC3	23.571	Admixed	gray80	#ff0000	#ff77ab
XZ1212	TS2	Tropical	-23.571	-46.647	South America	#E78AC3	23.571	Admixed	gray80	#ff0000	#ff77ab
XZ1213	TS2	Tropical	-23.571	-46.647	South America	#E78AC3	23.571	T	#F479FF	#ff0000	#ff77ab
XZ1731	TS2	Tropical	-22.9382	-46.5466	South America	#E78AC3	22.9382	Admixed	gray80	#ff0000	#ff77ab
XZ1732	TS2	Tropical	-23.5707	-46.64471	South America	#E78AC3	23.5707	Admixed	gray80	#ff0000	#ff77ab
ZZY1034	TS2	Tropical	22.38478428	113.9664658	Asia	#399EB8	22.38478428	Admixed	gray80	#ff0000	#ff77ab
ZZY1075	TS2	Tropical	22.78977726	114.739768	Asia	#399EB8	22.78977726	Admixed	gray80	#ff0000	#ff77ab
ZZY1130	TS2	Tropical	22.366493	114.260543	Asia	#399EB8	22.366493	Admixed	gray80	#ff0000	#ff77ab
ZZY405	TS2	Tropical	22.875	114.0625	Asia	#399EB8	22.875	Admixed	gray80	#ff0000	#ff77ab
