"","samples","cluster","frac_cluster","max_frac","lat","long","geo"
"14386","QG948","T",1e-05,0.99979,9.145492913,-79.8261379,"Central America"
"14387","QG948","U",1e-05,0.99979,9.145492913,-79.8261379,"Central America"
"14388","QG948","V",1e-05,0.99979,9.145492913,-79.8261379,"Central America"
"14389","QG952","A",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14390","QG952","B",0.004123,0.949948,9.160461,-79.822633,"Central America"
"14391","QG952","C",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14392","QG952","D",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14393","QG952","E",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14394","QG952","F",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14395","QG952","G",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14396","QG952","H",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14397","QG952","I",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14398","QG952","J",0.949948,0.949948,9.160461,-79.822633,"Central America"
"14399","QG952","K",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14400","QG952","L",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14401","QG952","M",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14402","QG952","N",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14403","QG952","O",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14404","QG952","P",0.045739,0.949948,9.160461,-79.822633,"Central America"
"14405","QG952","Q",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14406","QG952","R",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14407","QG952","S",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14408","QG952","T",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14409","QG952","U",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14410","QG952","V",1e-05,0.949948,9.160461,-79.822633,"Central America"
"14411","QG978","A",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14412","QG978","B",0.061003,0.811754,9.1491,-79.856143,"Central America"
"14413","QG978","C",0.811754,0.811754,9.1491,-79.856143,"Central America"
"14414","QG978","D",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14415","QG978","E",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14416","QG978","F",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14417","QG978","G",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14418","QG978","H",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14419","QG978","I",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14420","QG978","J",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14421","QG978","K",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14422","QG978","L",0.040732,0.811754,9.1491,-79.856143,"Central America"
"14423","QG978","M",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14424","QG978","N",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14425","QG978","O",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14426","QG978","P",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14427","QG978","Q",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14428","QG978","R",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14429","QG978","S",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14430","QG978","T",0.086331,0.811754,9.1491,-79.856143,"Central America"
"14431","QG978","U",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14432","QG978","V",1e-05,0.811754,9.1491,-79.856143,"Central America"
"14433","QG980","A",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14434","QG980","B",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14435","QG980","C",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14436","QG980","D",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14437","QG980","E",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14438","QG980","F",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14439","QG980","G",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14440","QG980","H",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14441","QG980","I",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14442","QG980","J",0.999787,0.999787,9.1491,-79.856143,"Central America"
"14443","QG980","K",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14444","QG980","L",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14445","QG980","M",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14446","QG980","N",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14447","QG980","O",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14448","QG980","P",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14449","QG980","Q",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14450","QG980","R",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14451","QG980","S",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14452","QG980","T",1.3e-05,0.999787,9.1491,-79.856143,"Central America"
"14453","QG980","U",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14454","QG980","V",1e-05,0.999787,9.1491,-79.856143,"Central America"
"14455","QG986","A",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14456","QG986","B",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14457","QG986","C",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14458","QG986","D",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14459","QG986","E",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14460","QG986","F",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14461","QG986","G",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14462","QG986","H",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14463","QG986","I",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14464","QG986","J",0.99979,0.99979,9.147419,-79.85312,"Central America"
"14465","QG986","K",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14466","QG986","L",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14467","QG986","M",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14468","QG986","N",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14469","QG986","O",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14470","QG986","P",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14471","QG986","Q",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14472","QG986","R",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14473","QG986","S",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14474","QG986","T",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14475","QG986","U",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14476","QG986","V",1e-05,0.99979,9.147419,-79.85312,"Central America"
"14477","QG991","A",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14478","QG991","B",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14479","QG991","C",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14480","QG991","D",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14481","QG991","E",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14482","QG991","F",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14483","QG991","G",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14484","QG991","H",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14485","QG991","I",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14486","QG991","J",0.99979,0.99979,9.16163,-79.83895,"Central America"
"14487","QG991","K",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14488","QG991","L",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14489","QG991","M",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14490","QG991","N",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14491","QG991","O",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14492","QG991","P",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14493","QG991","Q",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14494","QG991","R",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14495","QG991","S",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14496","QG991","T",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14497","QG991","U",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14498","QG991","V",1e-05,0.99979,9.16163,-79.83895,"Central America"
"14499","QG994","A",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14500","QG994","B",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14501","QG994","C",0.99979,0.99979,9.154377,-79.833165,"Central America"
"14502","QG994","D",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14503","QG994","E",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14504","QG994","F",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14505","QG994","G",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14506","QG994","H",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14507","QG994","I",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14508","QG994","J",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14509","QG994","K",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14510","QG994","L",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14511","QG994","M",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14512","QG994","N",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14513","QG994","O",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14514","QG994","P",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14515","QG994","Q",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14516","QG994","R",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14517","QG994","S",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14518","QG994","T",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14519","QG994","U",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14520","QG994","V",1e-05,0.99979,9.154377,-79.833165,"Central America"
"14521","QG995","A",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14522","QG995","B",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14523","QG995","C",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14524","QG995","D",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14525","QG995","E",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14526","QG995","F",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14527","QG995","G",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14528","QG995","H",1.6e-05,0.999784,9.158893,-79.835315,"Central America"
"14529","QG995","I",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14530","QG995","J",0.999784,0.999784,9.158893,-79.835315,"Central America"
"14531","QG995","K",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14532","QG995","L",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14533","QG995","M",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14534","QG995","N",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14535","QG995","O",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14536","QG995","P",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14537","QG995","Q",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14538","QG995","R",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14539","QG995","S",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14540","QG995","T",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14541","QG995","U",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14542","QG995","V",1e-05,0.999784,9.158893,-79.835315,"Central America"
"14543","QG997","A",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14544","QG997","B",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14545","QG997","C",0.088633,0.814032,9.160461,-79.822633,"Central America"
"14546","QG997","D",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14547","QG997","E",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14548","QG997","F",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14549","QG997","G",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14550","QG997","H",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14551","QG997","I",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14552","QG997","J",0.814032,0.814032,9.160461,-79.822633,"Central America"
"14553","QG997","K",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14554","QG997","L",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14555","QG997","M",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14556","QG997","N",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14557","QG997","O",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14558","QG997","P",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14559","QG997","Q",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14560","QG997","R",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14561","QG997","S",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14562","QG997","T",0.097145,0.814032,9.160461,-79.822633,"Central America"
"14563","QG997","U",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14564","QG997","V",1e-05,0.814032,9.160461,-79.822633,"Central America"
"14565","QG998","A",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14566","QG998","B",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14567","QG998","C",0.99979,0.99979,9.170573,-79.84316,"Central America"
"14568","QG998","D",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14569","QG998","E",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14570","QG998","F",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14571","QG998","G",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14572","QG998","H",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14573","QG998","I",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14574","QG998","J",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14575","QG998","K",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14576","QG998","L",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14577","QG998","M",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14578","QG998","N",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14579","QG998","O",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14580","QG998","P",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14581","QG998","Q",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14582","QG998","R",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14583","QG998","S",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14584","QG998","T",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14585","QG998","U",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14586","QG998","V",1e-05,0.99979,9.170573,-79.84316,"Central America"
"14587","QR25","A",1e-05,0.668507,45.545448,-73.639076,"North America"
"14588","QR25","B",0.124356,0.668507,45.545448,-73.639076,"North America"
"14589","QR25","C",1e-05,0.668507,45.545448,-73.639076,"North America"
"14590","QR25","D",1e-05,0.668507,45.545448,-73.639076,"North America"
"14591","QR25","E",1e-05,0.668507,45.545448,-73.639076,"North America"
"14592","QR25","F",1e-05,0.668507,45.545448,-73.639076,"North America"
"14593","QR25","G",1e-05,0.668507,45.545448,-73.639076,"North America"
"14594","QR25","H",1e-05,0.668507,45.545448,-73.639076,"North America"
"14595","QR25","I",1e-05,0.668507,45.545448,-73.639076,"North America"
"14596","QR25","J",1e-05,0.668507,45.545448,-73.639076,"North America"
"14597","QR25","K",1e-05,0.668507,45.545448,-73.639076,"North America"
"14598","QR25","L",1e-05,0.668507,45.545448,-73.639076,"North America"
"14599","QR25","M",1e-05,0.668507,45.545448,-73.639076,"North America"
"14600","QR25","N",1e-05,0.668507,45.545448,-73.639076,"North America"
"14601","QR25","O",0.668507,0.668507,45.545448,-73.639076,"North America"
"14602","QR25","P",1e-05,0.668507,45.545448,-73.639076,"North America"
"14603","QR25","Q",1e-05,0.668507,45.545448,-73.639076,"North America"
"14604","QR25","R",0.206947,0.668507,45.545448,-73.639076,"North America"
"14605","QR25","S",1e-05,0.668507,45.545448,-73.639076,"North America"
"14606","QR25","T",1e-05,0.668507,45.545448,-73.639076,"North America"
"14607","QR25","U",1e-05,0.668507,45.545448,-73.639076,"North America"
"14608","QR25","V",1e-05,0.668507,45.545448,-73.639076,"North America"
"14609","QX1410","A",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14610","QX1410","B",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14611","QX1410","C",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14612","QX1410","D",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14613","QX1410","E",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14614","QX1410","F",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14615","QX1410","G",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14616","QX1410","H",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14617","QX1410","I",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14618","QX1410","J",1.6e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14619","QX1410","K",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14620","QX1410","L",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14621","QX1410","M",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14622","QX1410","N",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14623","QX1410","O",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14624","QX1410","P",0.920882,0.920882,13.821844,-61.049778,"Caribbean"
"14625","QX1410","Q",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14626","QX1410","R",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14627","QX1410","S",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14628","QX1410","T",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14629","QX1410","U",1e-05,0.920882,13.821844,-61.049778,"Caribbean"
"14630","QX1410","V",0.078912,0.920882,13.821844,-61.049778,"Caribbean"
"14631","QX1547","A",1e-05,0.99978,35.931125,-84.931125,"North America"
"14632","QX1547","B",1e-05,0.99978,35.931125,-84.931125,"North America"
"14633","QX1547","C",1e-05,0.99978,35.931125,-84.931125,"North America"
"14634","QX1547","D",2e-05,0.99978,35.931125,-84.931125,"North America"
"14635","QX1547","E",1e-05,0.99978,35.931125,-84.931125,"North America"
"14636","QX1547","F",1e-05,0.99978,35.931125,-84.931125,"North America"
"14637","QX1547","G",1e-05,0.99978,35.931125,-84.931125,"North America"
"14638","QX1547","H",1e-05,0.99978,35.931125,-84.931125,"North America"
"14639","QX1547","I",1e-05,0.99978,35.931125,-84.931125,"North America"
"14640","QX1547","J",1e-05,0.99978,35.931125,-84.931125,"North America"
"14641","QX1547","K",1e-05,0.99978,35.931125,-84.931125,"North America"
"14642","QX1547","L",1e-05,0.99978,35.931125,-84.931125,"North America"
"14643","QX1547","M",1e-05,0.99978,35.931125,-84.931125,"North America"
"14644","QX1547","N",1e-05,0.99978,35.931125,-84.931125,"North America"
"14645","QX1547","O",1e-05,0.99978,35.931125,-84.931125,"North America"
"14646","QX1547","P",1e-05,0.99978,35.931125,-84.931125,"North America"
"14647","QX1547","Q",1e-05,0.99978,35.931125,-84.931125,"North America"
"14648","QX1547","R",0.99978,0.99978,35.931125,-84.931125,"North America"
"14649","QX1547","S",1e-05,0.99978,35.931125,-84.931125,"North America"
"14650","QX1547","T",1e-05,0.99978,35.931125,-84.931125,"North America"
"14651","QX1547","U",1e-05,0.99978,35.931125,-84.931125,"North America"
"14652","QX1547","V",1e-05,0.99978,35.931125,-84.931125,"North America"
"14653","QX1795","A",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14654","QX1795","B",0.277993,0.521035,20.9818,-156.5463,"Hawaii"
"14655","QX1795","C",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14656","QX1795","D",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14657","QX1795","E",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14658","QX1795","F",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14659","QX1795","G",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14660","QX1795","H",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14661","QX1795","I",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14662","QX1795","J",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14663","QX1795","K",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14664","QX1795","L",0.128951,0.521035,20.9818,-156.5463,"Hawaii"
"14665","QX1795","M",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14666","QX1795","N",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14667","QX1795","O",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14668","QX1795","P",0.071841,0.521035,20.9818,-156.5463,"Hawaii"
"14669","QX1795","Q",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14670","QX1795","R",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14671","QX1795","S",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14672","QX1795","T",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14673","QX1795","U",1e-05,0.521035,20.9818,-156.5463,"Hawaii"
"14674","QX1795","V",0.521035,0.521035,20.9818,-156.5463,"Hawaii"
"14675","QX1796","A",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14676","QX1796","B",0.99979,0.99979,20.8795,-156.1965,"Hawaii"
"14677","QX1796","C",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14678","QX1796","D",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14679","QX1796","E",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14680","QX1796","F",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14681","QX1796","G",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14682","QX1796","H",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14683","QX1796","I",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14684","QX1796","J",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14685","QX1796","K",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14686","QX1796","L",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14687","QX1796","M",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14688","QX1796","N",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14689","QX1796","O",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14690","QX1796","P",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14691","QX1796","Q",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14692","QX1796","R",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14693","QX1796","S",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14694","QX1796","T",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14695","QX1796","U",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14696","QX1796","V",1e-05,0.99979,20.8795,-156.1965,"Hawaii"
"14697","QX1798","A",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14698","QX1798","B",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14699","QX1798","C",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14700","QX1798","D",0.819374,0.819374,20.8742,-156.1856,"Hawaii"
"14701","QX1798","E",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14702","QX1798","F",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14703","QX1798","G",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14704","QX1798","H",0.180426,0.819374,20.8742,-156.1856,"Hawaii"
"14705","QX1798","I",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14706","QX1798","J",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14707","QX1798","K",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14708","QX1798","L",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14709","QX1798","M",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14710","QX1798","N",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14711","QX1798","O",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14712","QX1798","P",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14713","QX1798","Q",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14714","QX1798","R",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14715","QX1798","S",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14716","QX1798","T",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14717","QX1798","U",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14718","QX1798","V",1e-05,0.819374,20.8742,-156.1856,"Hawaii"
"14719","QX1800","A",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14720","QX1800","B",0.812907,0.812907,20.8715,-156.1694,"Hawaii"
"14721","QX1800","C",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14722","QX1800","D",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14723","QX1800","E",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14724","QX1800","F",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14725","QX1800","G",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14726","QX1800","H",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14727","QX1800","I",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14728","QX1800","J",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14729","QX1800","K",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14730","QX1800","L",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14731","QX1800","M",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14732","QX1800","N",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14733","QX1800","O",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14734","QX1800","P",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14735","QX1800","Q",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14736","QX1800","R",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14737","QX1800","S",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14738","QX1800","T",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14739","QX1800","U",0.186893,0.812907,20.8715,-156.1694,"Hawaii"
"14740","QX1800","V",1e-05,0.812907,20.8715,-156.1694,"Hawaii"
"14741","QX1801","A",1e-05,0.911094,20.8189,-156.0904,"Hawaii"
"14742","QX1801","B",0.911094,0.911094,20.8189,-156.0904,"Hawaii"
"14743","QX1801","C",1e-05,0.911094,20.8189,-156.0904,"Hawaii"
"14744","QX1801","D",1e-05,0.911094,20.8189,-156.0904,"Hawaii"
"14745","QX1801","E",1e-05,0.911094,20.8189,-156.0904,"Hawaii"
"14746","QX1801","F",1e-05,0.911094,20.8189,-156.0904,"Hawaii"
"14747","QX1801","G",1e-05,0.911094,20.8189,-156.0904,"Hawaii"
"14748","QX1801","H",1e-05,0.911094,20.8189,-156.0904,"Hawaii"
"14749","QX1801","I",1e-05,0.911094,20.8189,-156.0904,"Hawaii"
"14750","QX1801","J",1e-05,0.911094,20.8189,-156.0904,"Hawaii"
"14751","QX1801","K",1e-05,0.911094,20.8189,-156.0904,"Hawaii"
"14752","QX1801","L",1e-05,0.911094,20.8189,-156.0904,"Hawaii"
